Phi[deg],Theta[deg],GainTotal
-64,154,0.156838
-62,154,0.160846
-60,154,0.165293
-58,154,0.170059
-56,154,0.175025
-54,154,0.180075
-52,154,0.1851
-50,154,0.19
-48,154,0.194684
-46,154,0.199078
-44,154,0.203118
-42,154,0.206757
-40,154,0.209963
-38,154,0.21272
-36,154,0.215022
-34,154,0.216882
-32,154,0.218322
-30,154,0.219374
-28,154,0.220081
-26,154,0.220489
-24,154,0.220655
-22,154,0.220632
-20,154,0.220481
-18,154,0.220259
-16,154,0.220022
-14,154,0.219823
-12,154,0.21971
-10,154,0.219727
-8,154,0.219911
-6,154,0.220292
-4,154,0.220893
-2,154,0.221729
0,154,0.222807
2,154,0.224128
4,154,0.225681
6,154,0.22745
8,154,0.229411
10,154,0.231531
12,154,0.23377
14,154,0.236083
16,154,0.238417
18,154,0.240714
20,154,0.242913
22,154,0.24495
24,154,0.246755
26,154,0.248263
28,154,0.249406
30,154,0.25012
32,154,0.250345
34,154,0.250028
36,154,0.249122
38,154,0.247592
40,154,0.245414
42,154,0.242574
44,154,0.239076
46,154,0.234937
48,154,0.230189
50,154,0.224882
52,154,0.219081
54,154,0.212863
56,154,0.206323
58,154,0.199566
60,154,0.192707
62,154,0.18587
64,154,0.179182
66,154,0.172774
68,154,0.166774
70,154,0.161307
72,154,0.15649
74,154,0.152429
76,154,0.149218
78,154,0.146933
80,154,0.145634
82,154,0.145361
84,154,0.146134
86,154,0.147952
88,154,0.150795
90,154,0.154622
92,154,0.159375
94,154,0.164979
96,154,0.171347
98,154,0.178379
100,154,0.185969
102,154,0.194004
104,154,0.20237
106,154,0.210952
108,154,0.219642
110,154,0.228335
112,154,0.236935
114,154,0.245355
116,154,0.253519
118,154,0.261364
120,154,0.268835
122,154,0.275891
124,154,0.282501
126,154,0.288644
128,154,0.294309
130,154,0.299491
132,154,0.304192
134,154,0.30842
136,154,0.312187
138,154,0.315509
140,154,0.318405
142,154,0.320894
144,154,0.322998
146,154,0.324741
148,154,0.326149
150,154,0.327248
152,154,0.328067
154,154,0.328637
156,154,0.328989
158,154,0.32916
160,154,0.329184
162,154,0.329099
164,154,0.328945
166,154,0.328762
168,154,0.328587
170,154,0.328459
172,154,0.328414
174,154,0.328485
176,154,0.3287
178,154,0.329083
180,154,0.329652
-180,156,0.30757
-178,156,0.308186
-176,156,0.308903
-174,156,0.309719
-172,156,0.310626
-170,156,0.311612
-168,156,0.312662
-166,156,0.313752
-164,156,0.314859
-162,156,0.315954
-160,156,0.317006
-158,156,0.317982
-156,156,0.318846
-154,156,0.319565
-152,156,0.3201
-150,156,0.320416
-148,156,0.320478
-146,156,0.32025
-144,156,0.319698
-142,156,0.318791
-140,156,0.317496
-138,156,0.315787
-136,156,0.313637
-134,156,0.311022
-132,156,0.307923
-130,156,0.304325
-128,156,0.300215
-126,156,0.295589
-124,156,0.290446
-122,156,0.284793
-120,156,0.278645
-118,156,0.272023
-116,156,0.264959
-114,156,0.257492
-112,156,0.249672
-110,156,0.241557
-108,156,0.233215
-106,156,0.224719
-104,156,0.216152
-102,156,0.207603
-100,156,0.199164
-98,156,0.190932
-96,156,0.183001
-94,156,0.175467
-92,156,0.168422
-90,156,0.161951
-88,156,0.156133
-86,156,0.151034
-84,156,0.146712
-82,156,0.14321
-80,156,0.140556
-78,156,0.138764
-76,156,0.137832
-74,156,0.137743
-72,156,0.138464
-70,156,0.139948
-68,156,0.142136
-66,156,0.144958
-64,156,0.148334
-62,156,0.152176
-60,156,0.156394
-58,156,0.160894
-56,156,0.165582
-54,156,0.170368
-52,156,0.175163
-50,156,0.179888
-48,156,0.184472
-46,156,0.188851
-44,156,0.192973
-42,156,0.196797
-40,156,0.200294
-38,156,0.203446
-36,156,0.206246
-34,156,0.208698
-32,156,0.210813
-30,156,0.212615
-28,156,0.214132
-26,156,0.215397
-24,156,0.216451
-22,156,0.217335
-20,156,0.218093
-18,156,0.218768
-16,156,0.219404
-14,156,0.220042
-12,156,0.220719
-10,156,0.221468
-8,156,0.222318
-6,156,0.223293
-4,156,0.22441
-2,156,0.22568
0,156,0.227107
2,156,0.228689
4,156,0.230416
6,156,0.232274
8,156,0.234239
10,156,0.236284
12,156,0.238373
14,156,0.240467
16,156,0.242523
18,156,0.24449
20,156,0.246319
22,156,0.247956
24,156,0.249345
26,156,0.250434
28,156,0.251168
30,156,0.251498
32,156,0.251379
34,156,0.25077
36,156,0.249637
38,156,0.247956
40,156,0.245711
42,156,0.242897
44,156,0.239521
46,156,0.235601
48,156,0.231167
50,156,0.226262
52,156,0.220942
54,156,0.215272
56,156,0.20933
58,156,0.203201
60,156,0.196979
62,156,0.190762
64,156,0.184654
66,156,0.178759
68,156,0.173179
70,156,0.168013
72,156,0.163357
74,156,0.159295
76,156,0.155903
78,156,0.153246
80,156,0.151373
82,156,0.150321
84,156,0.150112
86,156,0.15075
88,156,0.152227
90,156,0.154517
92,156,0.157584
94,156,0.161377
96,156,0.165835
98,156,0.170887
100,156,0.176456
102,156,0.18246
104,156,0.188815
106,156,0.195435
108,156,0.202236
110,156,0.209137
112,156,0.216062
114,156,0.22294
116,156,0.229708
118,156,0.236308
120,156,0.242692
122,156,0.248819
124,156,0.254657
126,156,0.260178
128,156,0.265365
130,156,0.270204
132,156,0.274687
134,156,0.278812
136,156,0.282581
138,156,0.285997
140,156,0.28907
142,156,0.291809
144,156,0.294228
146,156,0.296341
148,156,0.298166
150,156,0.299721
152,156,0.301027
154,156,0.302107
156,156,0.302984
158,156,0.303684
160,156,0.304235
162,156,0.304665
164,156,0.305001
166,156,0.305274
168,156,0.305511
170,156,0.305741
172,156,0.305988
174,156,0.306276
176,156,0.306625
178,156,0.307053
180,156,0.30757
-180,158,0.28061
-178,158,0.281034
-176,158,0.281479
-174,158,0.281943
-172,158,0.28242
-170,158,0.282901
-168,158,0.283373
-166,158,0.283821
-164,158,0.284227
-162,158,0.28457
-160,158,0.284828
-158,158,0.284976
-156,158,0.28499
-154,158,0.284843
-152,158,0.28451
-150,158,0.283965
-148,158,0.283182
-146,158,0.282136
-144,158,0.280805
-142,158,0.279166
-140,158,0.2772
-138,158,0.274889
-136,158,0.272217
-134,158,0.269172
-132,158,0.265745
-130,158,0.261931
-128,158,0.257728
-126,158,0.25314
-124,158,0.248175
-122,158,0.242846
-120,158,0.237173
-118,158,0.231182
-116,158,0.224903
-114,158,0.218376
-112,158,0.211645
-110,158,0.20476
-108,158,0.197778
-106,158,0.190759
-104,158,0.18377
-102,158,0.176879
-100,158,0.170158
-98,158,0.163679
-96,158,0.157514
-94,158,0.151732
-92,158,0.146401
-90,158,0.141581
-88,158,0.137327
-86,158,0.133687
-84,158,0.130699
-82,158,0.128392
-80,158,0.126782
-78,158,0.125877
-76,158,0.125671
-74,158,0.126149
-72,158,0.127283
-70,158,0.129036
-68,158,0.131361
-66,158,0.134203
-64,158,0.137502
-62,158,0.141191
-60,158,0.145199
-58,158,0.149454
-56,158,0.153886
-54,158,0.158422
-52,158,0.162997
-50,158,0.167547
-48,158,0.172016
-46,158,0.176352
-44,158,0.180514
-42,158,0.184467
-40,158,0.188184
-38,158,0.191648
-36,158,0.194849
-34,158,0.197786
-32,158,0.200464
-30,158,0.202896
-28,158,0.205099
-26,158,0.207096
-24,158,0.208913
-22,158,0.210579
-20,158,0.212125
-18,158,0.213581
-16,158,0.214979
-14,158,0.216348
-12,158,0.217714
-10,158,0.219102
-8,158,0.220532
-6,158,0.22202
-4,158,0.223579
-2,158,0.225215
0,158,0.22693
2,158,0.228719
4,158,0.230575
6,158,0.232483
8,158,0.234423
10,158,0.236372
12,158,0.238299
14,158,0.240174
16,158,0.24196
18,158,0.243618
20,158,0.245107
22,158,0.246385
24,158,0.247409
26,158,0.248139
28,158,0.248533
30,158,0.248555
32,158,0.248172
34,158,0.247354
36,158,0.246078
38,158,0.24433
40,158,0.242099
42,158,0.239387
44,158,0.236201
46,158,0.23256
48,158,0.228491
50,158,0.224031
52,158,0.219225
54,158,0.214128
56,158,0.208801
58,158,0.203313
60,158,0.197737
62,158,0.192152
64,158,0.186638
66,158,0.181277
68,158,0.176149
70,158,0.171333
72,158,0.166902
74,158,0.162925
76,158,0.159463
78,158,0.156567
80,158,0.15428
82,158,0.152636
84,158,0.151654
86,158,0.151344
88,158,0.151706
90,158,0.152728
92,158,0.154387
94,158,0.156651
96,158,0.15948
98,158,0.162827
100,158,0.166638
102,158,0.170856
104,158,0.175421
106,158,0.18027
108,158,0.185341
110,158,0.190574
112,158,0.195908
114,158,0.201289
116,158,0.206665
118,158,0.211987
120,158,0.217215
122,158,0.22231
124,158,0.227241
126,158,0.23198
128,158,0.236505
130,158,0.240798
132,158,0.244846
134,158,0.248641
136,158,0.252175
138,158,0.255446
140,158,0.258455
142,158,0.261205
144,158,0.2637
146,158,0.265947
148,158,0.267957
150,158,0.269741
152,158,0.271312
154,158,0.272683
156,158,0.273873
158,158,0.274897
160,158,0.275775
162,158,0.276525
164,158,0.277168
166,158,0.277722
168,158,0.278208
170,158,0.278644
172,158,0.279047
174,158,0.279434
176,158,0.279816
178,158,0.280205
180,158,0.28061
-180,160,0.249867
-178,160,0.250073
-176,160,0.250244
-174,160,0.250376
-172,160,0.250464
-170,160,0.250504
-168,160,0.250485
-166,160,0.250397
-164,160,0.250227
-162,160,0.249962
-160,160,0.249587
-158,160,0.249084
-156,160,0.248437
-154,160,0.247629
-152,160,0.246643
-150,160,0.245462
-148,160,0.24407
-146,160,0.242451
-144,160,0.24059
-142,160,0.238476
-140,160,0.236098
-138,160,0.233445
-136,160,0.230513
-134,160,0.227296
-132,160,0.223794
-130,160,0.220008
-128,160,0.215944
-126,160,0.211611
-124,160,0.207021
-122,160,0.202192
-120,160,0.197145
-118,160,0.191905
-116,160,0.186503
-114,160,0.180971
-112,160,0.175349
-110,160,0.169679
-108,160,0.164005
-106,160,0.158378
-104,160,0.152846
-102,160,0.147464
-100,160,0.142284
-98,160,0.137358
-96,160,0.13274
-94,160,0.128478
-92,160,0.12462
-90,160,0.121207
-88,160,0.118278
-86,160,0.115864
-84,160,0.11399
-82,160,0.112672
-80,160,0.111922
-78,160,0.111741
-76,160,0.112122
-74,160,0.113051
-72,160,0.114506
-70,160,0.116457
-68,160,0.11887
-66,160,0.121701
-64,160,0.124906
-62,160,0.128434
-60,160,0.132232
-58,160,0.136247
-56,160,0.140425
-54,160,0.144712
-52,160,0.149058
-50,160,0.153414
-48,160,0.157736
-46,160,0.161985
-44,160,0.166127
-42,160,0.170132
-40,160,0.173978
-38,160,0.177648
-36,160,0.181132
-34,160,0.184423
-32,160,0.187522
-30,160,0.190434
-28,160,0.193168
-26,160,0.195737
-24,160,0.198157
-22,160,0.200445
-20,160,0.20262
-18,160,0.204703
-16,160,0.206713
-14,160,0.208669
-12,160,0.210589
-10,160,0.212488
-8,160,0.21438
-6,160,0.216274
-4,160,0.218177
-2,160,0.220092
0,160,0.222018
2,160,0.223951
4,160,0.225882
6,160,0.227798
8,160,0.229684
10,160,0.23152
12,160,0.233283
14,160,0.234947
16,160,0.236483
18,160,0.237864
20,160,0.239057
22,160,0.24003
24,160,0.240753
26,160,0.241196
28,160,0.241328
30,160,0.241125
32,160,0.240562
34,160,0.239622
36,160,0.238289
38,160,0.236554
40,160,0.234414
42,160,0.231873
44,160,0.22894
46,160,0.225631
48,160,0.221971
50,160,0.217989
52,160,0.213723
54,160,0.209215
56,160,0.204514
58,160,0.199674
60,160,0.194752
62,160,0.189807
64,160,0.184901
66,160,0.180097
68,160,0.175458
70,160,0.171042
72,160,0.166908
74,160,0.163108
76,160,0.159691
78,160,0.156698
80,160,0.154164
82,160,0.152119
84,160,0.150582
86,160,0.149565
88,160,0.149072
90,160,0.149101
92,160,0.149639
94,160,0.150669
96,160,0.152167
98,160,0.154102
100,160,0.156439
102,160,0.159141
104,160,0.162165
106,160,0.165469
108,160,0.169008
110,160,0.172738
112,160,0.176615
114,160,0.180596
116,160,0.184641
118,160,0.188713
120,160,0.192775
122,160,0.196797
124,160,0.200748
126,160,0.204604
128,160,0.208342
130,160,0.211943
132,160,0.215391
134,160,0.218675
136,160,0.221782
138,160,0.224707
140,160,0.227443
142,160,0.229989
144,160,0.232343
146,160,0.234507
148,160,0.236485
150,160,0.23828
152,160,0.239901
154,160,0.241353
156,160,0.242648
158,160,0.243794
160,160,0.244803
162,160,0.245686
164,160,0.246456
166,160,0.247125
168,160,0.247704
170,160,0.248205
172,160,0.248639
174,160,0.249015
176,160,0.249341
178,160,0.249623
180,160,0.249867
-180,162,0.216693
-178,162,0.216674
-176,162,0.216583
-174,162,0.216419
-172,162,0.216177
-170,162,0.215854
-168,162,0.215444
-166,162,0.214939
-164,162,0.214333
-162,162,0.213616
-160,162,0.212779
-158,162,0.211812
-156,162,0.210705
-154,162,0.209448
-152,162,0.208031
-150,162,0.206444
-148,162,0.204679
-146,162,0.202728
-144,162,0.200584
-142,162,0.198242
-140,162,0.195697
-138,162,0.192947
-136,162,0.189991
-134,162,0.186833
-132,162,0.183475
-130,162,0.179925
-128,162,0.176191
-126,162,0.172285
-124,162,0.168222
-122,162,0.16402
-120,162,0.159698
-118,162,0.155281
-116,162,0.150795
-114,162,0.146268
-112,162,0.141732
-110,162,0.13722
-108,162,0.132768
-106,162,0.128413
-104,162,0.124193
-102,162,0.120147
-100,162,0.116312
-98,162,0.112726
-96,162,0.109427
-94,162,0.106447
-92,162,0.103819
-90,162,0.101571
-88,162,0.0997277
-86,162,0.0983089
-84,162,0.0973299
-82,162,0.0968006
-80,162,0.0967256
-78,162,0.0971039
-76,162,0.0979287
-74,162,0.0991879
-72,162,0.100864
-70,162,0.102934
-68,162,0.105373
-66,162,0.108148
-64,162,0.111225
-62,162,0.114569
-60,162,0.118141
-58,162,0.121901
-56,162,0.12581
-54,162,0.129829
-52,162,0.133919
-50,162,0.138045
-48,162,0.142172
-46,162,0.146271
-44,162,0.150315
-42,162,0.154279
-40,162,0.158145
-38,162,0.161897
-36,162,0.165524
-34,162,0.169017
-32,162,0.172374
-30,162,0.175594
-28,162,0.178679
-26,162,0.181635
-24,162,0.184469
-22,162,0.18719
-20,162,0.189807
-18,162,0.192333
-16,162,0.194777
-14,162,0.197149
-12,162,0.199461
-10,162,0.201719
-8,162,0.203931
-6,162,0.206102
-4,162,0.208233
-2,162,0.210325
0,162,0.212375
2,162,0.214378
4,162,0.216326
6,162,0.218209
8,162,0.220013
10,162,0.221723
12,162,0.223322
14,162,0.224791
16,162,0.226108
18,162,0.227252
20,162,0.228201
22,162,0.228933
24,162,0.229426
26,162,0.229658
28,162,0.229611
30,162,0.229267
32,162,0.228612
34,162,0.227634
36,162,0.226325
38,162,0.224681
40,162,0.222703
42,162,0.220395
44,162,0.217768
46,162,0.214836
48,162,0.211619
50,162,0.208141
52,162,0.204431
54,162,0.200523
56,162,0.196454
58,162,0.192265
60,162,0.187998
62,162,0.183698
64,162,0.179413
66,162,0.175188
68,162,0.171071
70,162,0.167106
72,162,0.163336
74,162,0.159804
76,162,0.156544
78,162,0.153592
80,162,0.150975
82,162,0.148717
84,162,0.146836
86,162,0.145345
88,162,0.144252
90,162,0.143558
92,162,0.14326
94,162,0.143349
96,162,0.143812
98,162,0.144632
100,162,0.145787
102,162,0.147254
104,162,0.149006
106,162,0.151013
108,162,0.153246
110,162,0.155673
112,162,0.158265
114,162,0.160989
116,162,0.163816
118,162,0.166716
120,162,0.169662
122,162,0.172629
124,162,0.17559
126,162,0.178526
128,162,0.181414
130,162,0.184238
132,162,0.186981
134,162,0.189629
136,162,0.192171
138,162,0.194596
140,162,0.196897
142,162,0.199068
144,162,0.201104
146,162,0.203002
148,162,0.20476
150,162,0.20638
152,162,0.207862
154,162,0.209209
156,162,0.210424
158,162,0.211511
160,162,0.212477
162,162,0.213326
164,162,0.214065
166,162,0.2147
168,162,0.215236
170,162,0.215681
172,162,0.216039
174,162,0.216316
176,162,0.216515
178,162,0.21664
180,162,0.216693
-180,164,0.182623
-178,164,0.182389
-176,164,0.182067
-174,164,0.181656
-172,164,0.181153
-170,164,0.180556
-168,164,0.179862
-166,164,0.179067
-164,164,0.178166
-162,164,0.177154
-160,164,0.176028
-158,164,0.174781
-156,164,0.173409
-154,164,0.171907
-152,164,0.170271
-150,164,0.168497
-148,164,0.166581
-146,164,0.164522
-144,164,0.162318
-142,164,0.159967
-140,164,0.157472
-138,164,0.154835
-136,164,0.152059
-134,164,0.149149
-132,164,0.146112
-130,164,0.142958
-128,164,0.139697
-126,164,0.136341
-124,164,0.132905
-122,164,0.129405
-120,164,0.125859
-118,164,0.122288
-116,164,0.118712
-114,164,0.115155
-112,164,0.111643
-110,164,0.108199
-108,164,0.104851
-106,164,0.101626
-104,164,0.0985515
-102,164,0.0956543
-100,164,0.0929612
-98,164,0.0904981
-96,164,0.0882894
-94,164,0.0863578
-92,164,0.084724
-90,164,0.083406
-88,164,0.082419
-86,164,0.0817752
-84,164,0.0814832
-82,164,0.0815481
-80,164,0.0819712
-78,164,0.0827502
-76,164,0.0838788
-74,164,0.0853471
-72,164,0.0871417
-70,164,0.0892461
-68,164,0.0916407
-66,164,0.0943032
-64,164,0.0972092
-62,164,0.100333
-60,164,0.103646
-58,164,0.107121
-56,164,0.11073
-54,164,0.114444
-52,164,0.118235
-50,164,0.122078
-48,164,0.125947
-46,164,0.129818
-44,164,0.133672
-42,164,0.137488
-40,164,0.141252
-38,164,0.144948
-36,164,0.148566
-34,164,0.152098
-32,164,0.155536
-30,164,0.158877
-28,164,0.16212
-26,164,0.165262
-24,164,0.168307
-22,164,0.171256
-20,164,0.174112
-18,164,0.17688
-16,164,0.179563
-14,164,0.182166
-12,164,0.184691
-10,164,0.187142
-8,164,0.18952
-6,164,0.191826
-4,164,0.19406
-2,164,0.196218
0,164,0.198298
2,164,0.200294
4,164,0.202199
6,164,0.204004
8,164,0.205699
10,164,0.207273
12,164,0.208713
14,164,0.210005
16,164,0.211135
18,164,0.212088
20,164,0.21285
22,164,0.213405
24,164,0.213739
26,164,0.213839
28,164,0.213693
30,164,0.213291
32,164,0.212625
34,164,0.211689
36,164,0.210479
38,164,0.208994
40,164,0.207239
42,164,0.205217
44,164,0.20294
46,164,0.200418
48,164,0.197669
50,164,0.194711
52,164,0.191566
54,164,0.188261
56,164,0.184822
58,164,0.181279
60,164,0.177664
62,164,0.17401
64,164,0.17035
66,164,0.16672
68,164,0.163153
70,164,0.159681
72,164,0.156338
74,164,0.153153
76,164,0.150154
78,164,0.147368
80,164,0.144815
82,164,0.142516
84,164,0.140486
86,164,0.138738
88,164,0.13728
90,164,0.136116
92,164,0.135249
94,164,0.134674
96,164,0.134388
98,164,0.13438
100,164,0.13464
102,164,0.135153
104,164,0.135903
106,164,0.136872
108,164,0.138042
110,164,0.139391
112,164,0.140898
114,164,0.142544
116,164,0.144305
118,164,0.146161
120,164,0.148092
122,164,0.150077
124,164,0.152098
126,164,0.154136
128,164,0.156174
130,164,0.158198
132,164,0.160192
134,164,0.162144
136,164,0.164042
138,164,0.165875
140,164,0.167635
142,164,0.169313
144,164,0.170904
146,164,0.172401
148,164,0.173802
150,164,0.175102
152,164,0.176299
154,164,0.177393
156,164,0.178383
158,164,0.179269
160,164,0.180052
162,164,0.180733
164,164,0.181316
166,164,0.1818
168,164,0.182189
170,164,0.182485
172,164,0.182689
174,164,0.182804
176,164,0.182831
178,164,0.18277
180,164,0.182623
-180,166,0.149282
-178,166,0.148861
-176,166,0.148353
-174,166,0.147757
-172,166,0.147071
-170,166,0.146294
-168,166,0.145425
-166,166,0.144462
-164,166,0.143403
-162,166,0.142246
-160,166,0.14099
-158,166,0.139632
-156,166,0.138173
-154,166,0.13661
-152,166,0.134943
-150,166,0.133172
-148,166,0.131297
-146,166,0.129319
-144,166,0.127241
-142,166,0.125066
-140,166,0.122795
-138,166,0.120436
-136,166,0.117992
-134,166,0.115472
-132,166,0.112883
-130,166,0.110234
-128,166,0.107536
-126,166,0.1048
-124,166,0.102039
-122,166,0.099267
-120,166,0.0964989
